survey,iso_code3,country,year,group,category,adjustment,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2
MICS,BEN,Benin,2014,wealth,quintile 5,1,79.37399,54.27441,29.94757
MICS,BTN,Bhutan,2010,location,rural,1,61.03558,29.02807,15.52679
MICS,BTN,Bhutan,2010,location,urban,1,88.47067,63.85551,36.20731
MICS,BTN,Bhutan,2010,poorest by sex,poorest female,1,46.86797,8.307403,1.656138
MICS,BTN,Bhutan,2010,poorest by sex,poorest male,1,41.38163,27.18542,8.820369
MICS,BTN,Bhutan,2010,sex,female,1,70.18267,35.69178,18.09737
MICS,BTN,Bhutan,2010,sex,male,1,67.95863,44.6091,27.23641
MICS,BTN,Bhutan,2010,total,total,1,69.04156,39.84617,22.37598
MICS,BTN,Bhutan,2010,wealth,quintile 1,1,43.9554,18.07483,5.411317
MICS,BTN,Bhutan,2010,wealth,quintile 2,1,53.79955,18.89154,10.35085
MICS,BTN,Bhutan,2010,wealth,quintile 3,1,69.58138,29.73302,12.93973
MICS,BTN,Bhutan,2010,wealth,quintile 4,1,83.54167,51.32456,24.97332
MICS,BTN,Bhutan,2010,wealth,quintile 5,1,90.09057,77.10819,52.52251
MICS,BOL,BoliviaPS,2000,location,rural,1,74.57322,43.41756,18.45645
MICS,BOL,BoliviaPS,2000,location,urban,1,94.18221,86.39032,61.19954
MICS,BOL,BoliviaPS,2000,poorest by sex,poorest female,1,61.31991,37.76388,0.5450477
MICS,BOL,BoliviaPS,2000,poorest by sex,poorest male,1,70.62595,42.1273,24.57908
MICS,BOL,BoliviaPS,2000,sex,female,1,85.26224,73.16847,45.87978
MICS,BOL,BoliviaPS,2000,sex,male,1,90.47713,76.46317,54.97762
MICS,BOL,BoliviaPS,2000,total,total,1,87.7117,74.61274,50.08156
MICS,BOL,BoliviaPS,2000,wealth,quintile 1,1,66.16448,39.75478,13.3672
MICS,BOL,BoliviaPS,2000,wealth,quintile 2,1,85.60976,60.22019,32.08007
MICS,BOL,BoliviaPS,2000,wealth,quintile 3,1,91.34899,77.39866,42.85014
MICS,BOL,BoliviaPS,2000,wealth,quintile 4,1,94.86398,88.34833,62.61837
MICS,BOL,BoliviaPS,2000,wealth,quintile 5,1,95.8015,92.01125,81.14597
DHS,BOL,BoliviaPS,2003,location,rural,1,75.73271,56.42556,19.40988
DHS,BOL,BoliviaPS,2003,location,urban,1,93.99713,87.0209,62.21989
DHS,BOL,BoliviaPS,2003,poorest by sex,poorest female,1,50.21247,34.10719,5.611448
DHS,BOL,BoliviaPS,2003,poorest by sex,poorest male,1,68.59863,44.23243,9.015227
DHS,BOL,BoliviaPS,2003,sex,female,1,86.38076,75.1324,46.53624
DHS,BOL,BoliviaPS,2003,sex,male,1,88.92908,79.91365,54.79784
DHS,BOL,BoliviaPS,2003,total,total,1,87.63755,77.48429,50.55884
DHS,BOL,BoliviaPS,2003,wealth,quintile 1,1,60.32947,39.67537,7.218184
DHS,BOL,BoliviaPS,2003,wealth,quintile 2,1,84.54649,66.9049,24.93658
DHS,BOL,BoliviaPS,2003,wealth,quintile 3,1,93.27849,83.24039,42.16864
DHS,BOL,BoliviaPS,2003,wealth,quintile 4,1,95.67842,87.19936,61.7809
DHS,BOL,BoliviaPS,2003,wealth,quintile 5,1,95.93478,92.05552,85.31624
DHS,BOL,BoliviaPS,2008,location,rural,0,87.08742,70.85811,28.69354
DHS,BOL,BoliviaPS,2008,location,urban,0,94.56524,91.14731,71.81595
DHS,BOL,BoliviaPS,2008,poorest by sex,poorest female,0,76.48726,52.19392,9.70764
DHS,BOL,BoliviaPS,2008,poorest by sex,poorest male,0,82.23588,62.45102,22.75303
DHS,BOL,BoliviaPS,2008,sex,female,0,91.09719,83.18167,57.20813
DHS,BOL,BoliviaPS,2008,sex,male,0,92.13539,84.6967,63.2291
DHS,BOL,BoliviaPS,2008,total,total,0,91.62762,83.93154,60.08469
DHS,BOL,BoliviaPS,2008,wealth,quintile 1,0,79.5423,57.54645,15.67576
DHS,BOL,BoliviaPS,2008,wealth,quintile 2,0,91.13515,76.34524,37.72289
DHS,BOL,BoliviaPS,2008,wealth,quintile 3,0,94.20448,88.67223,51.77087
DHS,BOL,BoliviaPS,2008,wealth,quintile 4,0,95.03846,91.56749,72.25665
DHS,BOL,BoliviaPS,2008,wealth,quintile 5,0,96.35872,95.83663,89.90534
MICS,BIH,BosniaandHerzegovina,2000,location,rural,1,99.11678,96.61017,42.1859
MICS,BIH,BosniaandHerzegovina,2000,location,urban,1,99.48276,98.8782,69.46983
MICS,BIH,BosniaandHerzegovina,2000,sex,female,1,99.6144,97.55501,52.85525
MICS,BIH,BosniaandHerzegovina,2000,sex,male,1,98.90378,97.4042,51.09961
MICS,BIH,BosniaandHerzegovina,2000,total,total,1,99.24953,97.48003,51.96592
MICS,BIH,BosniaandHerzegovina,2006,location,rural,1,99.77464,98.67104,44.2441
MICS,BIH,BosniaandHerzegovina,2006,location,urban,1,97.97427,98.83293,72.7817
MICS,BIH,BosniaandHerzegovina,2006,poorest by sex,poorest female,1,99.49629,97.62552,33.35151
MICS,BIH,BosniaandHerzegovina,2006,poorest by sex,poorest male,1,99.53831,94.09952,29.44163
MICS,BIH,BosniaandHerzegovina,2006,sex,female,1,99.10564,98.69237,58.96295
MICS,BIH,BosniaandHerzegovina,2006,sex,male,1,99.27583,98.7661,51.48236
MICS,BIH,BosniaandHerzegovina,2006,total,total,1,99.19566,98.73138,55.32931
MICS,BIH,BosniaandHerzegovina,2006,wealth,quintile 1,1,99.51822,95.58617,31.59044
MICS,BIH,BosniaandHerzegovina,2006,wealth,quintile 2,1,98.42989,99.78873,39.34789
MICS,BIH,BosniaandHerzegovina,2006,wealth,quintile 3,1,98.48198,98.60892,58.92736
MICS,BIH,BosniaandHerzegovina,2006,wealth,quintile 4,1,99.63607,99.46395,59.58934
MICS,BIH,BosniaandHerzegovina,2006,wealth,quintile 5,1,100,99.84733,77.8828
MICS,BIH,BosniaandHerzegovina,2011,location,rural,1,99.71152,94.42754,90.10052
MICS,BIH,BosniaandHerzegovina,2011,location,urban,1,99.92004,99.42072,96.75761
MICS,BIH,BosniaandHerzegovina,2011,poorest by sex,poorest female,1,99.72027,92.57533,78.88685
MICS,BIH,BosniaandHerzegovina,2011,poorest by sex,poorest male,1,100,91.20672,71.83579
MICS,BIH,BosniaandHerzegovina,2011,sex,female,1,99.95083,96.24059,92.46006
MICS,BIH,BosniaandHerzegovina,2011,sex,male,1,99.59348,95.98515,92.52636
MICS,BIH,BosniaandHerzegovina,2011,total,total,1,99.77759,96.10014,92.49437
MICS,BIH,BosniaandHerzegovina,2011,wealth,quintile 1,1,99.83611,91.83571,74.55229
MICS,BIH,BosniaandHerzegovina,2011,wealth,quintile 2,1,100,93.03593,90.29266
MICS,BIH,BosniaandHerzegovina,2011,wealth,quintile 3,1,99.06116,95.7733,93.01007
MICS,BIH,BosniaandHerzegovina,2011,wealth,quintile 4,1,100,98.15298,97.27715
MICS,BIH,BosniaandHerzegovina,2011,wealth,quintile 5,1,100,99.84679,97.39198
DHS,BFA,BurkinaFaso,2003,location,rural,1,15.17636,2.066344,0.4122383
DHS,BFA,BurkinaFaso,2003,location,urban,1,58.65693,28.98183,15.95568
DHS,BFA,BurkinaFaso,2003,poorest by sex,poorest female,1,3.442599,0,0
DHS,BFA,BurkinaFaso,2003,poorest by sex,poorest male,1,10.91788,0.9156529,0.1189031
DHS,BFA,BurkinaFaso,2003,sex,female,1,22.55018,6.758689,3.556211
DHS,BFA,BurkinaFaso,2003,sex,male,1,28.80982,12.3103,6.374747
DHS,BFA,BurkinaFaso,2003,total,total,1,25.81669,9.330302,4.795319
DHS,BFA,BurkinaFaso,2003,wealth,quintile 1,1,7.35042,0.3935898,0.0569374
DHS,BFA,BurkinaFaso,2003,wealth,quintile 2,1,12.38287,1.140684,0
DHS,BFA,BurkinaFaso,2003,wealth,quintile 3,1,15.47307,2.121306,0
DHS,BFA,BurkinaFaso,2003,wealth,quintile 4,1,21.73774,4.55625,0.5987819
DHS,BFA,BurkinaFaso,2003,wealth,quintile 5,1,56.68459,27.74383,15.08254
MICS,BFA,BurkinaFaso,2006,location,rural,1,16.48283,2.849207,0.2941829
MICS,BFA,BurkinaFaso,2006,location,urban,1,63.10417,25.76651,7.49685
MICS,BFA,BurkinaFaso,2006,poorest by sex,poorest female,1,11.33995,0.6766567,0
MICS,BFA,BurkinaFaso,2006,poorest by sex,poorest male,1,15.43133,0.5639144,0
MICS,BFA,BurkinaFaso,2006,sex,female,1,26.6003,8.748497,2.256871
MICS,BFA,BurkinaFaso,2006,sex,male,1,31.88186,13.35051,3.16717
MICS,BFA,BurkinaFaso,2006,total,total,1,29.54794,11.06182,2.683199
MICS,BFA,BurkinaFaso,2006,wealth,quintile 1,1,13.89188,0.6143329,0
MICS,BFA,BurkinaFaso,2006,wealth,quintile 2,1,11.7708,1.879365,0
MICS,BFA,BurkinaFaso,2006,wealth,quintile 3,1,13.74993,1.878249,0.4955253
MICS,BFA,BurkinaFaso,2006,wealth,quintile 4,1,30.90805,2.970146,0.7743979
MICS,BFA,BurkinaFaso,2006,wealth,quintile 5,1,66.56477,33.12698,8.258293
DHS,BFA,BurkinaFaso,2010,location,rural,1,20.75965,3.023205,0.2367347
DHS,BFA,BurkinaFaso,2010,location,urban,1,58.41206,21.71727,10.83543
DHS,BFA,BurkinaFaso,2010,poorest by sex,poorest female,1,9.848161,0.7303026,0
DHS,BFA,BurkinaFaso,2010,poorest by sex,poorest male,1,10.72697,1.143419,0.4098672
DHS,BFA,BurkinaFaso,2010,sex,female,1,29.51919,5.600882,2.297657
DHS,BFA,BurkinaFaso,2010,sex,male,1,32.12549,13.36606,6.182207
DHS,BFA,BurkinaFaso,2010,total,total,1,30.90798,9.020027,3.856789
DHS,BFA,BurkinaFaso,2010,wealth,quintile 1,1,10.35859,0.9212532,0.1662713
DHS,BFA,BurkinaFaso,2010,wealth,quintile 2,1,17.4489,1.543676,0.1534327
DHS,BFA,BurkinaFaso,2010,wealth,quintile 3,1,22.29221,2.652588,0.4088033
DHS,BFA,BurkinaFaso,2010,wealth,quintile 4,1,34.57603,5.334527,0.2212555
DHS,BFA,BurkinaFaso,2010,wealth,quintile 5,1,60.37673,23.95127,11.60306
MICS,BDI,Burundi,2000,location,rural,1,11.01928,4.451683,1.560284
MICS,BDI,Burundi,2000,location,urban,1,37.69231,20.40816,15.38462
MICS,BDI,Burundi,2000,poorest by sex,poorest female,1,9.523809,0,0
MICS,BDI,Burundi,2000,poorest by sex,poorest male,1,4.929577,8.163265,1.428571
MICS,BDI,Burundi,2000,sex,female,1,14.05152,4.626335,2.540416
MICS,BDI,Burundi,2000,sex,male,1,12.22528,7.658643,3.428571
MICS,BDI,Burundi,2000,total,total,1,13.21113,5.986261,2.93742
MICS,BDI,Burundi,2000,wealth,quintile 1,1,7.266436,4.060914,0.6493506
MICS,BDI,Burundi,2000,wealth,quintile 2,1,5.474452,3.333333,1.342282
MICS,BDI,Burundi,2000,wealth,quintile 3,1,7.19697,1.030928,0
MICS,BDI,Burundi,2000,wealth,quintile 4,1,10.64426,5.025126,2.5
MICS,BDI,Burundi,2000,wealth,quintile 5,1,29.14573,14.05622,8.457711
MICS,BDI,Burundi,2005,location,rural,0,11.52695,2.390241,0.8175515
MICS,BDI,Burundi,2005,location,urban,0,42.08161,27.2445,18.30379
MICS,BDI,Burundi,2005,poorest by sex,poorest female,0,3.476624,0,0
MICS,BDI,Burundi,2005,poorest by sex,poorest male,0,8.225087,0,0
MICS,BDI,Burundi,2005,sex,female,0,11.64661,3.326803,1.734835
MICS,BDI,Burundi,2005,sex,male,0,14.84018,5.587981,2.630167
MICS,BDI,Burundi,2005,total,total,0,13.17288,4.229237,2.114897
MICS,BDI,Burundi,2005,wealth,quintile 1,0,5.699767,0,0
MICS,BDI,Burundi,2005,wealth,quintile 2,0,6.640396,0.7472086,0
MICS,BDI,Burundi,2005,wealth,quintile 3,0,9.292406,2.756088,0
MICS,BDI,Burundi,2005,wealth,quintile 4,0,13.42046,2.684497,1.49879
MICS,BDI,Burundi,2005,wealth,quintile 5,0,28.55091,12.89656,8.912245
DHS,BDI,Burundi,2010,location,rural,1,37.39651,8.478181,2.321255
DHS,BDI,Burundi,2010,location,urban,1,58.34531,32.72932,22.45787
DHS,BDI,Burundi,2010,poorest by sex,poorest female,1,21.56039,0.4988571,0.3343686
DHS,BDI,Burundi,2010,poorest by sex,poorest male,1,24.23044,7.593403,0
DHS,BDI,Burundi,2010,sex,female,1,38.41388,8.359754,3.678444
DHS,BDI,Burundi,2010,sex,male,1,41.44624,16.1593,6.714176
DHS,BDI,Burundi,2010,total,total,1,39.82951,11.93795,5.062287
DHS,BDI,Burundi,2010,wealth,quintile 1,1,22.77291,3.422734,0.206614
DHS,BDI,Burundi,2010,wealth,quintile 2,1,29.93849,3.844015,0.578796
DHS,BDI,Burundi,2010,wealth,quintile 3,1,38.82929,7.387931,1.160453
DHS,BDI,Burundi,2010,wealth,quintile 4,1,43.72872,11.82161,3.092166
DHS,BDI,Burundi,2010,wealth,quintile 5,1,59.02734,27.62135,15.94215
DHS,KHM,Cambodia,2000,location,rural,1,28.70106,12.15995,2.155572
DHS,KHM,Cambodia,2000,location,urban,1,61.08616,38.85859,17.37946
DHS,KHM,Cambodia,2000,sex,female,1,31.0611,11.89449,2.627948
DHS,KHM,Cambodia,2000,sex,male,1,37.36866,22.46208,5.940102
DHS,KHM,Cambodia,2000,total,total,1,34.33958,17.38641,4.362885
DHS,KHM,Cambodia,2005,location,rural,1,56.35464,22.95275,6.63954
DHS,KHM,Cambodia,2005,location,urban,1,72.61649,43.01319,26.07442
DHS,KHM,Cambodia,2005,poorest by sex,poorest female,1,26.45367,2.111484,0
DHS,KHM,Cambodia,2005,poorest by sex,poorest male,1,32.41661,5.97155,1.432497
DHS,KHM,Cambodia,2005,sex,female,1,58.90414,23.13122,7.836601
DHS,KHM,Cambodia,2005,sex,male,1,58.99419,30.40622,13.09654
DHS,KHM,Cambodia,2005,total,total,1,58.95035,26.76247,10.39342
DHS,KHM,Cambodia,2005,wealth,quintile 1,1,29.80566,4.054472,0.7513514
DHS,KHM,Cambodia,2005,wealth,quintile 2,1,43.72458,11.57779,1.971962
DHS,KHM,Cambodia,2005,wealth,quintile 3,1,56.25718,18.32195,4.550282
DHS,KHM,Cambodia,2005,wealth,quintile 4,1,76.70364,30.35234,7.250865
DHS,KHM,Cambodia,2005,wealth,quintile 5,1,79.9781,54.18443,29.26682
DHS,KHM,Cambodia,2010,location,rural,1,68.75064,31.59287,9.681812
DHS,KHM,Cambodia,2010,location,urban,1,82.52591,55.89087,40.65649
DHS,KHM,Cambodia,2010,poorest by sex,poorest female,1,45.37206,11.47477,0.374487
DHS,KHM,Cambodia,2010,poorest by sex,poorest male,1,41.5395,11.92533,0.987914
DHS,KHM,Cambodia,2010,sex,female,1,72.16656,33.66059,15.46571
DHS,KHM,Cambodia,2010,sex,male,1,70.03249,39.55294,18.44888
DHS,KHM,Cambodia,2010,total,total,1,71.06843,36.68105,16.97507
DHS,KHM,Cambodia,2010,wealth,quintile 1,1,43.38387,11.72853,0.6669575
DHS,KHM,Cambodia,2010,wealth,quintile 2,1,60.82628,17.81865,3.555867
DHS,KHM,Cambodia,2010,wealth,quintile 3,1,72.48672,30.96575,7.854764
DHS,KHM,Cambodia,2010,wealth,quintile 4,1,83.43317,45.70644,17.3465
DHS,KHM,Cambodia,2010,wealth,quintile 5,1,89.42453,63.37694,44.53191
DHS,KHM,Cambodia,2014,location,rural,1,70.07682,34.93184,14.87537
DHS,KHM,Cambodia,2014,location,urban,1,84.86874,65.92888,48.0428
DHS,KHM,Cambodia,2014,poorest by sex,poorest female,1,53.87527,19.04025,3.984773
DHS,KHM,Cambodia,2014,poorest by sex,poorest male,1,41.78295,15.45736,4.708524
DHS,KHM,Cambodia,2014,sex,female,1,77.21745,39.58009,20.86448
DHS,KHM,Cambodia,2014,sex,male,1,67.72973,41.42872,21.59377
DHS,KHM,Cambodia,2014,total,total,1,72.28277,40.52178,21.22902
DHS,KHM,Cambodia,2014,wealth,quintile 1,1,47.23648,17.05182,4.353013
DHS,KHM,Cambodia,2014,wealth,quintile 2,1,62.58557,25.13186,6.380843
DHS,KHM,Cambodia,2014,wealth,quintile 3,1,75.64336,37.11644,12.66782
DHS,KHM,Cambodia,2014,wealth,quintile 4,1,85.78426,53.20063,23.66625
DHS,KHM,Cambodia,2014,wealth,quintile 5,1,90.24725,64.53079,49.03861
MICS,CMR,Cameroon,2000,location,rural,1,56.04938,9.827586,3.340292
MICS,CMR,Cameroon,2000,location,urban,1,85.10884,38.65564,11.48658
MICS,CMR,Cameroon,2000,poorest by sex,poorest female,1,39.40825,1.628129,0
MICS,CMR,Cameroon,2000,poorest by sex,poorest male,1,42.48977,4.649012,0
MICS,CMR,Cameroon,2000,sex,female,1,67.10326,21.67947,5.285238
MICS,CMR,Cameroon,2000,sex,male,1,67.73645,23.33299,8.513671
MICS,CMR,Cameroon,2000,total,total,1,67.43348,22.437,6.768877
MICS,CMR,Cameroon,2000,wealth,quintile 1,1,41.14608,2.788823,0
MICS,CMR,Cameroon,2000,wealth,quintile 2,1,52.95653,5.49455,1.462043
MICS,CMR,Cameroon,2000,wealth,quintile 3,1,64.21352,11.67314,1.740723
MICS,CMR,Cameroon,2000,wealth,quintile 4,1,79.15839,24.52665,7.371818
MICS,CMR,Cameroon,2000,wealth,quintile 5,1,89.75798,51.25785,17.8201
DHS,CMR,Cameroon,2004,location,rural,1,39.33746,7.62545,2.015072
DHS,CMR,Cameroon,2004,location,urban,1,74.35593,34.58528,11.25279
DHS,CMR,Cameroon,2004,poorest by sex,poorest female,1,25.45324,1.918174,0
DHS,CMR,Cameroon,2004,poorest by sex,poorest male,1,27.60546,7.215586,0
DHS,CMR,Cameroon,2004,sex,female,1,58.81895,20.00912,5.693141
DHS,CMR,Cameroon,2004,sex,male,1,59.78325,28.69627,9.788918
DHS,CMR,Cameroon,2004,total,total,1,59.2997,23.98313,7.622793
DHS,CMR,Cameroon,2004,wealth,quintile 1,1,26.54435,3.724127,0
DHS,CMR,Cameroon,2004,wealth,quintile 2,1,34.19246,3.069763,0
DHS,CMR,Cameroon,2004,wealth,quintile 3,1,55.40806,13.37108,2.006977
DHS,CMR,Cameroon,2004,wealth,quintile 4,1,73.05003,29.71349,6.951862
DHS,CMR,Cameroon,2004,wealth,quintile 5,1,87.58753,47.09363,18.44627
MICS,CMR,Cameroon,2006,location,rural,1,38.56258,9.818506,1.989933
MICS,CMR,Cameroon,2006,location,urban,1,78.76852,41.45774,16.27649
MICS,CMR,Cameroon,2006,poorest by sex,poorest female,1,10.66073,0,0
MICS,CMR,Cameroon,2006,poorest by sex,poorest male,1,17.31906,10.03769,0
MICS,CMR,Cameroon,2006,sex,female,1,63.38678,26.26494,9.825654
MICS,CMR,Cameroon,2006,sex,male,1,60.13878,33.2192,12.14278
MICS,CMR,Cameroon,2006,total,total,1,61.62055,29.67595,10.91089
MICS,CMR,Cameroon,2006,wealth,quintile 1,1,14.49325,5.168819,0
MICS,CMR,Cameroon,2006,wealth,quintile 2,1,40.03082,6.77885,1.183653
MICS,CMR,Cameroon,2006,wealth,quintile 3,1,60.74287,17.4527,2.346007
MICS,CMR,Cameroon,2006,wealth,quintile 4,1,79.68215,29.9438,5.033492
MICS,CMR,Cameroon,2006,wealth,quintile 5,1,90.2513,56.37329,26.13368
DHS,CMR,Cameroon,2011,location,rural,1,53.09087,13.31596,2.697581
DHS,CMR,Cameroon,2011,location,urban,1,81.43974,49.16985,22.88329
DHS,CMR,Cameroon,2011,poorest by sex,poorest female,1,11.4383,0.9364399,0
DHS,CMR,Cameroon,2011,poorest by sex,poorest male,1,24.08817,3.901153,0.3557653
DHS,CMR,Cameroon,2011,sex,female,1,67.1849,31.9221,12.98802
DHS,CMR,Cameroon,2011,sex,male,1,68.55963,37.31342,18.47189
DHS,CMR,Cameroon,2011,total,total,1,67.85408,34.37999,15.50383
DHS,CMR,Cameroon,2011,wealth,quintile 1,1,18.06753,2.180858,0.1518009
DHS,CMR,Cameroon,2011,wealth,quintile 2,1,57.96418,12.08525,1.235063
DHS,CMR,Cameroon,2011,wealth,quintile 3,1,67.99918,23.61186,3.621648
DHS,CMR,Cameroon,2011,wealth,quintile 4,1,84.25767,42.08828,14.00912
DHS,CMR,Cameroon,2011,wealth,quintile 5,1,93.68004,64.98834,36.2728
MICS,CMR,Cameroon,2014,location,rural,1,61.45182,21.81142,3.062255
MICS,CMR,Cameroon,2014,location,urban,1,87.18576,59.39084,25.64396
MICS,CMR,Cameroon,2014,poorest by sex,poorest female,1,26.99831,3.62077,0
MICS,CMR,Cameroon,2014,poorest by sex,poorest male,1,51.10151,20.23068,0.9143999
MICS,CMR,Cameroon,2014,sex,female,1,72.74939,39.84186,14.42118
MICS,CMR,Cameroon,2014,sex,male,1,76.48326,46.606,18.21807
MICS,CMR,Cameroon,2014,total,total,1,74.59201,43.142,16.20862
MICS,CMR,Cameroon,2014,wealth,quintile 1,1,39.0866,12.10443,0.3754226
MICS,CMR,Cameroon,2014,wealth,quintile 2,1,61.25303,17.86306,1.422996
MICS,CMR,Cameroon,2014,wealth,quintile 3,1,80.7084,32.42521,4.536999
MICS,CMR,Cameroon,2014,wealth,quintile 4,1,89.67488,52.48652,17.33565
MICS,CMR,Cameroon,2014,wealth,quintile 5,1,95.91622,77.20928,41.19298
MICS,CAF,CentralAfricanRepublic,2000,location,rural,0,9.35487,1.771673,0.1026724
MICS,CAF,CentralAfricanRepublic,2000,location,urban,0,35.1944,14.44737,7.791696
MICS,CAF,CentralAfricanRepublic,2000,poorest by sex,poorest female,0,3.613381,1.132725,0
MICS,CAF,CentralAfricanRepublic,2000,poorest by sex,poorest male,0,6.320971,2.454647,0
MICS,CAF,CentralAfricanRepublic,2000,sex,female,0,18.27392,5.616858,2.469053
MICS,CAF,CentralAfricanRepublic,2000,sex,male,0,23.74343,10.6752,5.902933
MICS,CAF,CentralAfricanRepublic,2000,total,total,0,21.00911,7.982867,4.11916
MICS,CAF,CentralAfricanRepublic,2000,wealth,quintile 1,0,5.039435,1.703731,0
MICS,CAF,CentralAfricanRepublic,2000,wealth,quintile 2,0,9.169434,2.002672,0.3124311
MICS,CAF,CentralAfricanRepublic,2000,wealth,quintile 3,0,14.64009,3.247494,0.5673541
MICS,CAF,CentralAfricanRepublic,2000,wealth,quintile 4,0,25.43124,7.081816,5.112837
MICS,CAF,CentralAfricanRepublic,2000,wealth,quintile 5,0,41.76316,20.63475,10.56821
MICS,CAF,CentralAfricanRepublic,2006,location,rural,1,9.058165,1.27253,0.4767876
MICS,CAF,CentralAfricanRepublic,2006,location,urban,1,41.72879,16.20382,5.992645
MICS,CAF,CentralAfricanRepublic,2006,poorest by sex,poorest female,1,1.495646,0,0
MICS,CAF,CentralAfricanRepublic,2006,poorest by sex,poorest male,1,9.694595,0.2421567,0.3165335
MICS,CAF,CentralAfricanRepublic,2006,sex,female,1,22.93517,6.140615,1.409179
MICS,CAF,CentralAfricanRepublic,2006,sex,male,1,28.91538,12.40139,5.297956
MICS,CAF,CentralAfricanRepublic,2006,total,total,1,25.64439,8.754025,3.268173
MICS,CAF,CentralAfricanRepublic,2006,wealth,quintile 1,1,5.182045,0.1002289,0.1610063
MICS,CAF,CentralAfricanRepublic,2006,wealth,quintile 2,1,9.247568,1.501194,0
MICS,CAF,CentralAfricanRepublic,2006,wealth,quintile 3,1,13.18287,2.267103,0.3569144
MICS,CAF,CentralAfricanRepublic,2006,wealth,quintile 4,1,28.83755,8.079731,2.964183
MICS,CAF,CentralAfricanRepublic,2006,wealth,quintile 5,1,52.58885,25.08518,9.729535
MICS,CAF,CentralAfricanRepublic,2010,location,rural,1,26.6944,2.551991,0.6360634
MICS,CAF,CentralAfricanRepublic,2010,location,urban,1,63.00766,23.98067,14.75725
MICS,CAF,CentralAfricanRepublic,2010,poorest by sex,poorest female,1,8.203206,0.1826438,0
MICS,CAF,CentralAfricanRepublic,2010,poorest by sex,poorest male,1,22.67174,2.146926,0.8339726
MICS,CAF,CentralAfricanRepublic,2010,sex,female,1,33.94637,8.834172,5.527402
MICS,CAF,CentralAfricanRepublic,2010,sex,male,1,54.13285,16.07605,9.013421
MICS,CAF,CentralAfricanRepublic,2010,total,total,1,43.43716,11.69832,6.991848
MICS,CAF,CentralAfricanRepublic,2010,wealth,quintile 1,1,13.81388,0.8713391,0.385118
MICS,CAF,CentralAfricanRepublic,2010,wealth,quintile 2,1,20.81276,2.186286,0.4791546
MICS,CAF,CentralAfricanRepublic,2010,wealth,quintile 3,1,33.60802,2.846515,1.786251
MICS,CAF,CentralAfricanRepublic,2010,wealth,quintile 4,1,54.61407,13.22229,5.915818
MICS,CAF,CentralAfricanRepublic,2010,wealth,quintile 5,1,70.26421,34.53831,22.792
MICS,TCD,Chad,2000,location,rural,1,8.205129,1.182033,0.3412969
MICS,TCD,Chad,2000,location,urban,1,43.80317,29.79679,16.12605
MICS,TCD,Chad,2000,poorest by sex,poorest female,1,4.129639,0,0
MICS,TCD,Chad,2000,poorest by sex,poorest male,1,6.316728,4.193491,3.820846
MICS,TCD,Chad,2000,sex,female,1,13.28147,4.746888,2.313488
MICS,TCD,Chad,2000,sex,male,1,23.23963,18.8405,10.972
MICS,TCD,Chad,2000,total,total,1,18.1016,10.10438,5.402934
MICS,TCD,Chad,2000,wealth,quintile 1,1,5.303817,1.209467,0.7334241
MICS,TCD,Chad,2000,wealth,quintile 2,1,8.677075,2.785128,0
MICS,TCD,Chad,2000,wealth,quintile 3,1,8.127444,0.6562115,0.3630765
MICS,TCD,Chad,2000,wealth,quintile 4,1,15.68673,5.058939,2.471845
MICS,TCD,Chad,2000,wealth,quintile 5,1,44.9347,29.28627,18.18171
DHS,TCD,Chad,2004,location,rural,0,8.549416,1.69074,0.7169189
DHS,TCD,Chad,2004,location,urban,0,43.59497,22.41961,11.24356
DHS,TCD,Chad,2004,poorest by sex,poorest female,0,0,0,0
DHS,TCD,Chad,2004,poorest by sex,poorest male,0,0.4831747,0,0
DHS,TCD,Chad,2004,sex,female,0,12.60174,3.761411,1.66446
DHS,TCD,Chad,2004,sex,male,0,21.04103,11.04101,5.528089
DHS,TCD,Chad,2004,total,total,0,16.78529,7.022378,3.468657
DHS,TCD,Chad,2004,wealth,quintile 1,0,0.2405429,0,0
DHS,TCD,Chad,2004,wealth,quintile 2,0,9.102736,0,0
DHS,TCD,Chad,2004,wealth,quintile 3,0,9.782628,3.513516,0
DHS,TCD,Chad,2004,wealth,quintile 4,0,12.9747,3.339513,0.9062519
DHS,TCD,Chad,2004,wealth,quintile 5,0,46.64712,22.31822,13.14894
MICS,TCD,Chad,2010,location,rural,1,20.77717,5.231353,0.6149714
MICS,TCD,Chad,2010,location,urban,1,49.48636,28.37015,17.60267
MICS,TCD,Chad,2010,poorest by sex,poorest female,1,10.21066,1.360879,0
MICS,TCD,Chad,2010,poorest by sex,poorest male,1,21.48976,0.6409984,1.267179
MICS,TCD,Chad,2010,sex,female,1,23.81498,7.310189,3.780303
